account_id,company_name,industry_segment,account_manager,annual_revenue,device_count,tenure_months,contract_type,days_to_contract_renewal,auto_renewal_enabled,ctn_count,pct_lines_disconnected_90d,monthly_charges,avg_invoice_delay_days,late_payments_12mo,autopay_enabled,support_tickets_90d,support_calls_90d,avg_resolution_time_hours,escalations_90d,csat_score,platform_logins_90d,days_since_last_login,self_service_completion_rate,upgrade_funnel_abandon_rate,primary_dropoff_page,dropoff_severity,rate_plan_changes_90d,feature_adoption_count,device_upgrades_90d,accessory_purchases_90d,churn_label
ACC-104635,Goodwin Inc,Education,AM-010,23526.96,45,15,2-Year,157,1,46,0.1,1963.24,5.2,0,1,3,2,4.8,2,6.7,10,6,0.46,0.08,Device Browse/Compare,0.22,1,3,0,0,0
ACC-104636,Norman-Johnson,Pharmaceuticals,AM-021,41387.04,60,15,1-Year,198,0,60,6.8,3027.5,5.0,0,0,1,3,6.3,2,8.1,6,5,0.85,0.14,Plan & Feature Selection,0.33,1,2,0,2,0
ACC-104637,"Barber, Brooks and Cole",Banking & Financial Services,AM-022,21284.79,42,29,1-Year,287,0,43,4.2,1788.26,2.3,1,0,1,2,27.4,0,6.9,15,11,0.75,0.13,Checkout / Payment,0.39,0,4,1,1,0
ACC-104638,Goodman and Sons,Energy & Utilities,AM-002,20926.11,48,45,Month-to-Month,24,1,50,5.3,1600.06,0.9,0,0,4,3,5.0,0,6.3,11,13,0.92,0.47,Add to Cart,0.14,1,1,1,0,1
ACC-104639,Mendez-Tyler,Logistics,AM-006,22190.94,39,36,1-Year,9,1,39,1.8,1730.91,10.1,0,0,3,4,6.9,1,9.8,8,2,0.75,0.27,Add to Cart,0.84,1,3,0,2,1
ACC-104640,Lucas-Campos,Education,AM-018,30362.89,42,23,1-Year,132,1,43,1.8,2210.67,10.4,1,1,5,1,15.4,0,8.1,14,1,0.34,0.22,Support Handoff,0.47,1,1,0,2,0
ACC-104641,Allen PLC,Small Business / Retail,AM-017,28819.0,44,4,Month-to-Month,77,1,45,2.3,2202.13,1.0,0,0,5,5,7.7,0,10.0,15,3,0.81,0.16,Login / Authentication,0.31,1,2,2,0,0
ACC-104642,Crawford-Jones,Education,AM-025,35648.49,46,15,2-Year,226,1,47,0.8,2797.22,4.0,0,1,3,4,18.4,0,7.5,7,14,0.63,0.11,Plan & Feature Selection,0.41,1,2,0,1,0
ACC-104643,"Johnson, Jones and Miller",Pharmaceuticals,AM-001,22990.47,38,14,2-Year,131,0,39,4.0,1676.01,0.9,1,1,6,2,3.0,0,4.5,9,7,0.43,0.37,Add to Cart,0.22,2,1,0,2,1
ACC-104644,Mejia Inc,Manufacturing,AM-012,16003.71,29,39,1-Year,90,1,30,5.3,1311.42,7.9,3,1,1,4,18.4,0,6.2,14,1,0.71,0.58,Add to Cart,0.57,0,4,0,1,0
ACC-104645,Ramirez-Campbell,Healthcare,AM-021,23358.71,43,26,1-Year,117,1,44,7.1,1897.88,0.4,1,1,2,2,2.5,0,5.4,14,23,0.66,0.25,Plan & Feature Selection,0.28,2,2,0,0,0
ACC-104646,"Roman, Stark and Turner",Hospitality,AM-016,19004.44,38,27,1-Year,110,0,39,2.2,1512.79,18.5,1,1,4,2,3.5,0,7.7,13,15,0.94,0.08,Plan & Feature Selection,0.38,1,4,1,1,0
ACC-104647,"Jacobs, Calhoun and Wyatt",Healthcare,AM-002,20276.28,38,12,Month-to-Month,354,1,38,1.6,1566.16,3.8,1,1,1,3,15.2,0,7.8,10,27,0.69,0.34,Checkout / Payment,0.15,0,2,1,0,0
ACC-104648,Dixon-Hughes,Energy & Utilities,AM-016,23550.35,52,59,Month-to-Month,271,1,53,5.3,1944.51,0.1,1,1,5,1,6.7,0,5.3,10,5,0.9,0.56,Checkout / Payment,0.28,2,1,1,1,0
ACC-104649,"Lawrence, Castro and Fleming",Small Business / Retail,AM-021,16837.14,49,27,2-Year,227,0,51,4.2,1359.1,8.5,1,1,3,1,36.9,1,7.1,8,13,0.58,0.49,Plan & Feature Selection,0.45,0,2,2,3,0
ACC-104650,"Guerrero, Berry and Harrison",Energy & Utilities,AM-013,18373.29,38,11,1-Year,244,0,39,6.1,1573.97,4.6,2,1,1,2,27.7,0,8.3,12,18,0.9,0.19,Login / Authentication,0.08,0,0,1,1,0
ACC-104651,Holt LLC,Energy & Utilities,AM-009,23369.54,43,12,2-Year,308,1,43,3.2,1943.08,4.8,0,1,2,2,5.2,0,5.7,10,38,0.79,0.1,Plan & Feature Selection,0.36,0,5,0,2,0
ACC-104652,"Black, Welch and King",Energy & Utilities,AM-007,32779.99,47,30,Month-to-Month,55,1,48,6.4,2402.2,1.3,1,1,4,3,5.3,0,10.0,12,1,0.68,0.43,Plan & Feature Selection,0.21,0,4,0,3,0
ACC-104653,Villa-Baxter,Hospitality,AM-006,23196.66,47,11,1-Year,37,1,48,0.3,1938.95,1.6,2,1,1,2,22.1,1,6.6,15,37,0.79,0.29,Checkout / Payment,0.48,1,6,1,0,0
ACC-104654,"Palmer, Edwards and Bullock",Pharmaceuticals,AM-011,19730.09,38,14,1-Year,55,1,42,3.4,1700.48,9.8,0,1,2,3,11.7,0,7.2,16,3,0.66,0.29,Plan & Feature Selection,0.46,1,2,0,1,1
ACC-104655,Knight LLC,Technology,AM-020,30059.79,40,9,1-Year,12,1,42,0.3,2236.29,4.0,2,1,3,0,20.8,0,6.3,9,8,0.82,0.32,Plan & Feature Selection,0.15,0,3,0,0,1
ACC-104656,Lee-Rogers,Healthcare,AM-014,15399.87,34,39,2-Year,185,0,36,4.1,1236.62,0.1,0,1,4,2,24.8,0,5.0,17,2,0.81,0.33,Plan & Feature Selection,0.36,2,1,0,0,1
ACC-104657,"Jenkins, Baker and Coleman",Logistics,AM-021,19209.61,36,11,2-Year,237,0,38,3.0,1660.36,1.6,2,0,2,0,9.3,0,6.1,12,32,0.79,0.11,Device Browse/Compare,0.24,0,4,1,0,0
ACC-104658,"Lopez, Austin and Buchanan",Pharmaceuticals,AM-002,25694.33,39,65,Month-to-Month,293,1,41,0.0,2158.98,3.7,2,1,4,2,13.4,0,6.5,11,5,0.72,0.22,Device Browse/Compare,0.55,0,3,0,1,0
ACC-104659,"Phillips, Mcdaniel and Ward",Logistics,AM-009,28062.37,50,33,Month-to-Month,204,1,53,2.7,2084.63,0.6,1,1,2,0,2.9,0,8.2,13,14,0.82,0.52,Support Handoff,0.08,2,3,0,2,0
ACC-104660,"Tran, Harris and Ford",Small Business / Retail,AM-002,26612.72,61,9,Month-to-Month,211,1,61,0.5,1996.63,0.4,1,1,5,2,10.2,1,7.7,8,10,0.93,0.43,Support Handoff,0.45,0,3,0,3,0
ACC-104661,"Thompson, Hardy and Walter",Education,AM-003,39048.42,57,36,1-Year,226,1,57,0.5,3343.32,0.2,2,0,1,0,28.5,1,5.3,7,31,0.76,0.31,Device Browse/Compare,0.19,1,3,0,0,0
ACC-104662,"Wright, George and Schultz",Logistics,AM-014,26384.48,41,59,Month-to-Month,7,1,43,0.5,2209.96,4.0,0,1,4,2,10.9,0,8.3,11,1,0.78,0.47,Checkout / Payment,0.43,3,5,0,1,0
ACC-104663,White-Holland,Energy & Utilities,AM-021,30869.63,49,22,1-Year,220,0,50,2.0,2582.15,1.5,2,1,3,3,20.0,1,7.6,10,8,0.42,0.38,Checkout / Payment,0.24,1,6,0,1,0
ACC-104664,Brooks-Myers,Government,AM-025,21488.61,39,64,Month-to-Month,311,1,41,0.4,1815.71,1.9,0,1,1,0,15.2,1,9.7,10,4,0.98,0.55,Order Confirmation,0.43,0,3,0,2,1
ACC-104665,"Nelson, Carroll and Medina",Small Business / Retail,AM-005,30971.97,54,33,1-Year,28,1,54,0.4,2706.75,0.2,1,1,4,3,15.7,0,10.0,8,4,0.48,0.12,Device Browse/Compare,0.25,1,4,0,2,1
ACC-104666,Scott Inc,Healthcare,AM-021,14499.84,48,14,2-Year,293,1,49,0.9,1228.77,5.4,3,0,1,1,12.3,0,8.7,11,11,0.78,0.19,Checkout / Payment,0.27,0,3,1,1,0
ACC-104667,Martinez-Bennett,Logistics,AM-004,15997.42,26,84,1-Year,212,1,28,0.0,1162.05,5.8,1,0,1,2,5.4,0,8.7,16,4,0.7,0.13,Plan & Feature Selection,0.38,0,1,2,0,1
ACC-104668,"Riggs, Smith and Lopez",Manufacturing,AM-013,32510.29,47,6,1-Year,189,1,47,1.0,2471.29,7.1,0,0,2,3,5.5,0,6.1,5,11,0.68,0.31,Device Browse/Compare,0.41,1,3,0,5,1
ACC-104669,Reilly-Gibson,Education,AM-022,23397.29,57,18,Month-to-Month,75,1,59,2.9,1996.13,4.2,0,1,3,1,5.3,1,7.2,11,2,0.73,0.14,Add to Cart,0.18,2,3,0,1,0
ACC-104670,"Silva, Hill and Bradley",Education,AM-020,21481.5,40,23,Month-to-Month,242,1,41,2.8,1735.63,5.9,2,1,2,2,5.5,1,3.0,17,39,0.66,0.08,Checkout / Payment,0.26,0,2,2,1,0
ACC-104671,Baker Group,Manufacturing,AM-002,32510.62,47,81,1-Year,114,1,53,10.5,2520.54,3.4,0,1,2,2,32.2,1,6.6,15,26,0.57,0.31,Support Handoff,0.18,0,4,1,2,0
ACC-104672,"Holden, Larson and Alvarez",Education,AM-020,24645.91,45,40,1-Year,167,0,48,0.4,1858.84,2.7,1,1,2,1,3.7,0,8.4,6,1,0.95,0.31,Order Confirmation,0.18,1,1,0,0,0
ACC-104673,Edwards-Taylor,Energy & Utilities,AM-025,21281.15,33,35,2-Year,106,1,35,6.0,1577.07,1.2,1,1,5,1,9.9,0,10.0,10,25,0.92,0.33,Device Browse/Compare,0.52,0,1,0,0,0
ACC-104674,Ward Inc,Manufacturing,AM-018,26968.9,41,13,2-Year,151,1,42,1.5,2019.59,0.2,1,1,0,1,18.5,1,7.0,7,22,0.91,0.07,Order Confirmation,0.04,1,2,1,0,0
ACC-104675,Boone LLC,Manufacturing,AM-001,31047.62,47,21,2-Year,84,1,48,1.5,2275.96,1.4,1,1,5,0,12.3,0,7.0,15,1,0.72,0.08,Login / Authentication,0.55,0,1,1,1,0
ACC-104676,Dunn LLC,Technology,AM-003,22677.43,44,15,Month-to-Month,212,1,45,1.3,1880.73,4.6,2,1,3,3,21.9,1,6.7,7,10,0.82,0.29,Support Handoff,0.11,0,2,1,1,0
ACC-104677,Bowers Ltd,Logistics,AM-016,23248.19,46,34,1-Year,267,1,48,0.4,1841.64,10.5,2,0,4,1,35.7,0,5.9,13,2,0.59,0.15,Checkout / Payment,0.48,1,3,0,1,1
ACC-104678,"Henderson, Williams and Keller",Healthcare,AM-006,26675.55,46,53,Month-to-Month,322,1,47,2.0,2263.95,1.2,2,1,3,0,41.6,0,5.8,8,1,0.54,0.27,Add to Cart,0.13,1,4,1,1,0
ACC-104679,Smith LLC,Logistics,AM-001,25197.92,44,84,Month-to-Month,269,1,46,4.6,2194.81,4.4,2,0,4,4,13.6,0,5.9,9,17,0.94,0.23,Plan & Feature Selection,0.06,2,2,0,0,0
ACC-104680,"Ball, Mitchell and Allen",Banking & Financial Services,AM-008,32250.2,49,16,Month-to-Month,177,0,51,6.2,2413.33,2.6,2,1,6,2,13.5,1,9.8,16,9,0.94,0.27,Checkout / Payment,0.68,2,1,1,0,1
ACC-104681,Montgomery PLC,Banking & Financial Services,AM-008,26049.83,40,6,Month-to-Month,271,1,44,9.9,2020.3,4.0,1,1,5,0,14.4,0,7.1,20,13,0.76,0.51,Support Handoff,0.21,0,0,2,1,1
ACC-104682,Reilly-Gomez,Logistics,AM-025,33706.3,52,18,Month-to-Month,312,0,54,4.6,2576.94,0.0,0,0,2,0,16.7,0,5.5,18,2,0.44,0.11,Support Handoff,0.54,1,2,0,1,0
ACC-104683,Hernandez PLC,Hospitality,AM-013,37645.3,52,48,1-Year,182,0,53,2.9,2756.83,0.5,2,1,7,2,5.7,0,5.6,8,8,0.71,0.15,Order Confirmation,0.5,0,0,2,0,0
ACC-104684,"Stewart, Robinson and Shaffer",Energy & Utilities,AM-002,26634.28,42,11,2-Year,159,1,43,2.1,2041.62,1.0,2,1,5,0,8.1,0,4.0,10,2,0.38,0.44,Support Handoff,0.73,0,6,0,1,1
ACC-104685,Harris-Jensen,Energy & Utilities,AM-016,21215.89,37,23,Month-to-Month,189,1,39,6.2,1785.49,9.0,2,1,2,3,5.3,0,6.9,6,10,0.66,0.02,Support Handoff,0.16,1,0,0,2,0
ACC-104686,Davis Ltd,Hospitality,AM-001,28019.72,54,36,2-Year,186,1,55,4.0,2243.18,0.2,0,1,2,0,5.8,0,6.3,18,8,0.7,0.29,Order Confirmation,0.48,0,3,1,0,0
ACC-104687,"Irwin, Nelson and Tucker",Technology,AM-016,38944.99,48,16,Month-to-Month,309,1,52,0.5,2916.53,3.4,2,1,1,0,4.7,0,7.8,11,62,0.45,0.33,Login / Authentication,0.22,2,1,0,0,0
ACC-104688,Sanchez Group,Manufacturing,AM-005,16365.3,36,28,Month-to-Month,246,1,39,3.4,1404.61,10.6,0,1,5,2,9.8,0,8.8,10,0,0.72,0.11,Device Browse/Compare,0.56,0,2,0,0,0
ACC-104689,Allen PLC,Manufacturing,AM-016,23863.05,42,10,1-Year,317,1,42,1.7,1821.86,4.2,3,1,3,4,26.0,0,6.0,22,5,0.34,0.56,Device Browse/Compare,0.36,1,4,0,1,1
ACC-104690,Mcclain and Sons,Logistics,AM-018,19515.02,38,55,1-Year,42,0,39,2.7,1596.17,2.6,0,1,1,3,20.4,1,7.1,9,14,0.69,0.27,Checkout / Payment,0.8,1,2,0,0,1
ACC-104691,Rodriguez-Allen,Energy & Utilities,AM-025,17154.23,39,19,Month-to-Month,285,1,41,6.9,1245.71,2.0,0,1,1,2,3.5,1,9.4,11,15,0.81,0.74,Support Handoff,0.48,0,3,0,0,1
ACC-104692,Graham-Valencia,Energy & Utilities,AM-023,15826.83,27,27,Month-to-Month,300,1,29,3.2,1387.08,3.9,0,0,2,1,10.3,1,6.2,15,12,0.74,0.51,Support Handoff,0.11,0,3,0,0,0
ACC-104693,Griffin-Hall,Pharmaceuticals,AM-003,22302.49,41,4,1-Year,362,1,43,8.4,1865.08,2.6,0,0,0,0,19.3,0,5.3,5,29,0.7,0.37,Add to Cart,0.22,0,2,2,1,0
ACC-104694,Ortiz Group,Technology,AM-005,21961.34,40,9,Month-to-Month,294,1,40,6.0,1810.2,4.9,3,0,2,2,12.0,0,8.3,16,21,0.81,0.16,Plan & Feature Selection,0.07,2,0,1,1,0
ACC-104695,Hernandez-Beasley,Logistics,AM-010,22070.45,40,47,1-Year,181,0,41,0.4,1786.35,3.8,1,1,1,1,9.0,0,9.6,12,40,0.54,0.17,Device Browse/Compare,0.23,1,0,0,0,1
ACC-104696,"Christensen, Johnson and Hubbard",Healthcare,AM-024,25822.79,42,16,1-Year,182,1,44,0.0,2245.15,3.4,1,0,1,2,1.0,0,9.4,20,17,0.69,0.17,Support Handoff,0.3,3,2,2,1,0
ACC-104697,Macias Group,Education,AM-017,26713.47,40,11,Month-to-Month,340,1,41,1.5,2134.12,12.6,2,1,1,1,9.6,0,6.2,13,5,0.94,0.45,Checkout / Payment,0.26,0,2,0,0,0
ACC-104698,Clarke-Warren,Healthcare,AM-015,16981.48,39,6,2-Year,218,0,41,6.0,1483.78,7.2,2,0,3,1,15.4,0,5.5,14,13,0.6,0.48,Support Handoff,0.41,0,1,2,1,1
ACC-104699,Smith-Romero,Logistics,AM-007,29358.44,35,55,Month-to-Month,163,0,37,0.8,2187.54,3.8,5,0,3,2,46.8,0,7.0,9,22,0.61,0.33,Add to Cart,0.26,1,3,1,2,0
ACC-104700,Massey-Obrien,Logistics,AM-014,22107.08,42,39,1-Year,46,0,44,3.5,1895.46,3.1,2,0,1,0,18.3,2,7.5,12,27,0.51,0.34,Plan & Feature Selection,0.34,0,2,0,2,1
ACC-104701,Thomas-Jones,Manufacturing,AM-015,25181.13,41,37,2-Year,92,0,44,1.9,2186.83,5.1,1,1,1,2,24.3,0,7.5,15,1,0.77,0.13,Checkout / Payment,0.66,0,1,0,1,0
ACC-104702,"Vega, Jackson and Powell",Small Business / Retail,AM-015,27416.42,48,69,2-Year,105,1,50,4.1,2322.13,6.5,2,1,4,2,25.7,0,6.5,7,9,0.81,0.68,Checkout / Payment,0.6,2,3,1,0,1
ACC-104703,Edwards Group,Energy & Utilities,AM-018,18702.32,32,18,1-Year,207,1,33,0.5,1512.91,1.4,1,1,3,1,9.7,0,9.6,14,4,0.77,0.56,Plan & Feature Selection,0.23,0,2,1,2,0
ACC-104704,Wright-Roberts,Healthcare,AM-008,18166.5,32,6,1-Year,328,1,32,0.8,1582.55,4.4,1,0,5,1,7.3,1,9.9,17,26,0.59,0.54,Login / Authentication,0.18,1,0,0,0,0
ACC-104705,Gray Group,Logistics,AM-013,32310.62,50,24,Month-to-Month,139,1,50,0.8,2777.33,0.6,1,1,2,2,14.0,4,5.0,18,1,0.91,0.56,Checkout / Payment,0.11,1,2,0,0,0
ACC-104706,Parks PLC,Logistics,AM-017,22103.33,32,78,1-Year,29,1,35,2.4,1792.58,2.3,0,1,5,4,9.2,0,5.8,11,7,0.65,0.53,Add to Cart,0.6,1,3,1,0,0
ACC-104707,Brewer Inc,Technology,AM-022,28780.04,51,25,1-Year,251,0,53,1.0,2281.82,11.2,0,1,2,3,6.3,0,7.1,16,2,0.95,0.46,Checkout / Payment,0.32,2,3,0,0,0
ACC-104708,Marquez-Johnson,Banking & Financial Services,AM-014,22140.95,38,52,Month-to-Month,191,1,38,5.0,1684.39,1.6,1,1,5,2,18.5,1,7.3,9,16,0.64,0.4,Checkout / Payment,0.29,3,4,0,1,0
ACC-104709,"Reed, James and Henry",Government,AM-019,22801.13,41,7,2-Year,47,0,43,1.3,1741.16,0.7,3,1,8,3,5.4,0,8.4,18,0,0.73,0.31,Plan & Feature Selection,0.48,1,0,0,1,0
ACC-104710,"Griffin, Coleman and Kim",Manufacturing,AM-016,28672.7,43,12,Month-to-Month,251,1,44,3.2,2231.75,0.6,1,1,2,0,8.5,1,6.8,12,27,0.55,0.37,Checkout / Payment,0.09,0,2,1,0,1
ACC-104711,Perez-Richardson,Pharmaceuticals,AM-021,22039.72,34,45,2-Year,263,0,34,8.9,1690.45,2.0,1,0,1,3,11.8,0,7.1,14,11,0.85,0.44,Add to Cart,0.38,0,0,0,4,1
ACC-104712,Mendoza-Jackson,Technology,AM-025,20124.15,40,27,2-Year,64,1,41,2.8,1732.79,1.0,1,1,4,2,7.9,0,3.3,16,8,0.78,0.12,Login / Authentication,0.21,0,2,1,1,0
ACC-104713,"Newman, George and Patrick",Pharmaceuticals,AM-003,30736.89,39,22,1-Year,338,0,43,0.8,2391.32,2.2,0,1,0,3,13.4,0,9.7,19,7,0.56,0.27,Device Browse/Compare,0.77,1,3,1,1,0
ACC-104714,Werner LLC,Hospitality,AM-008,30107.77,45,51,1-Year,320,1,47,5.3,2518.75,5.1,1,1,4,2,7.5,0,4.3,13,6,0.85,0.23,Checkout / Payment,0.56,0,4,0,1,0
ACC-104715,Hodges Inc,Healthcare,AM-022,28342.13,34,44,Month-to-Month,348,1,36,0.0,2145.17,8.8,1,1,1,4,6.7,0,4.3,12,6,0.45,0.21,Checkout / Payment,0.64,1,2,0,1,0
ACC-104716,"Moon, Davis and Dominguez",Education,AM-018,26446.2,55,27,2-Year,268,1,55,0.9,2127.48,0.5,1,0,3,3,26.2,1,4.6,10,45,0.33,0.29,Checkout / Payment,0.46,0,1,0,2,0
ACC-104717,Wright PLC,Technology,AM-018,23103.31,37,1,Month-to-Month,12,0,39,1.5,1723.74,5.9,1,1,1,1,4.3,0,5.9,8,9,0.54,0.15,Checkout / Payment,0.3,1,2,1,0,0
ACC-104718,Chavez-Carter,Pharmaceuticals,AM-011,24669.21,45,24,1-Year,292,1,45,0.7,1954.26,0.4,1,1,3,1,2.4,0,9.3,15,1,0.75,0.13,Add to Cart,0.54,1,1,1,0,0
ACC-104719,Ramirez-Moon,Manufacturing,AM-022,39836.01,43,32,1-Year,29,1,46,2.8,3028.17,1.9,0,1,3,1,14.7,1,9.3,13,9,0.76,0.1,Checkout / Payment,0.48,0,1,2,2,0
ACC-104720,Ortiz and Sons,Education,AM-007,18268.4,30,4,2-Year,139,1,31,2.4,1397.44,22.7,1,0,0,2,3.0,1,6.5,16,20,0.73,0.11,Plan & Feature Selection,0.06,0,2,0,0,1
ACC-104721,"Jones, Wiggins and Oliver",Education,AM-016,27333.19,35,32,2-Year,85,1,39,1.6,2149.73,0.3,1,1,4,2,17.3,2,4.8,10,13,0.49,0.12,Order Confirmation,0.41,0,1,0,2,0
ACC-104722,"Pena, Mueller and Mckay",Hospitality,AM-011,24910.38,34,53,1-Year,74,0,34,1.0,1811.46,0.1,0,1,1,2,9.2,0,8.1,8,27,0.75,0.22,Add to Cart,0.32,0,2,0,2,0
ACC-104723,"Thompson, Kelley and Mcmahon",Pharmaceuticals,AM-004,26718.35,51,24,Month-to-Month,251,0,52,1.7,2305.08,1.6,2,1,4,3,14.3,0,6.9,5,7,0.38,0.23,Login / Authentication,0.32,1,1,0,2,0
ACC-104724,Young and Sons,Energy & Utilities,AM-019,24428.38,40,10,Month-to-Month,224,0,40,1.0,1817.76,12.1,0,0,2,4,8.1,0,9.0,10,32,0.65,0.34,Checkout / Payment,0.4,1,4,1,1,0
ACC-104725,"Marquez, Jones and Garcia",Government,AM-011,23715.35,34,2,Month-to-Month,47,1,35,0.8,1721.38,0.1,0,1,2,3,16.6,0,5.2,12,17,0.85,0.41,Checkout / Payment,0.37,2,2,1,0,1
ACC-104726,Ferguson Group,Education,AM-004,34012.49,41,32,2-Year,81,1,47,1.3,2587.95,1.0,3,1,2,2,5.3,0,6.9,17,12,0.65,0.29,Plan & Feature Selection,0.17,1,1,1,1,1
ACC-104727,"Hodges, Cummings and Hernandez",Small Business / Retail,AM-003,21933.37,39,5,1-Year,121,0,40,2.8,1744.96,3.7,2,1,3,1,8.8,1,8.8,15,21,0.78,0.34,Plan & Feature Selection,0.45,0,1,1,1,0
ACC-104728,Sanchez Inc,Education,AM-006,23640.72,44,37,2-Year,43,0,44,3.1,1800.98,1.1,2,0,2,0,9.4,0,9.2,12,1,0.48,0.24,Plan & Feature Selection,0.3,0,4,0,1,1
ACC-104729,Foley-Miranda,Energy & Utilities,AM-007,26906.37,38,76,1-Year,146,0,42,1.1,2203.25,0.2,5,1,1,0,14.7,0,10.0,17,4,0.63,0.25,Add to Cart,0.42,1,3,2,0,1
ACC-104730,"Li, Mason and Jacobson",Banking & Financial Services,AM-018,23791.31,52,13,1-Year,74,0,53,8.8,1898.73,0.2,0,1,1,1,11.7,1,10.0,15,7,0.3,0.38,Add to Cart,0.24,1,3,2,0,0
ACC-104731,Taylor-Williams,Pharmaceuticals,AM-020,27720.91,47,20,Month-to-Month,53,1,49,0.9,2304.07,3.3,1,0,4,0,7.1,1,7.2,10,14,0.72,0.21,Support Handoff,0.05,0,2,0,1,0
ACC-104732,Bradford and Sons,Logistics,AM-011,34281.9,50,79,Month-to-Month,233,1,52,3.7,2781.03,3.3,0,0,4,7,8.9,0,9.2,12,3,0.79,0.14,Checkout / Payment,0.36,0,3,2,3,0
ACC-104733,"Flowers, Berry and Ramirez",Banking & Financial Services,AM-016,29301.98,42,26,Month-to-Month,295,0,44,0.3,2131.45,4.9,3,1,1,0,32.8,0,9.3,13,67,0.72,0.38,Plan & Feature Selection,0.12,0,2,1,0,0
ACC-104734,Gibson Ltd,Energy & Utilities,AM-021,21125.35,43,16,1-Year,363,0,43,3.3,1739.96,0.6,1,1,1,2,12.1,1,5.3,10,44,0.7,0.64,Checkout / Payment,0.55,0,3,1,0,1
ACC-104735,Reeves and Sons,Manufacturing,AM-001,20882.43,41,48,Month-to-Month,200,0,44,1.8,1627.57,2.8,1,0,6,1,13.4,0,8.6,15,9,0.85,0.35,Login / Authentication,0.2,0,1,0,2,1
ACC-104736,"Obrien, Williams and Mcgrath",Pharmaceuticals,AM-021,33612.96,45,17,1-Year,162,1,46,2.5,2506.84,3.7,1,1,1,0,3.3,1,7.1,5,34,0.79,0.23,Order Confirmation,0.38,0,3,2,2,0
ACC-104737,Smith Group,Education,AM-019,29340.11,52,12,1-Year,37,1,53,0.6,2310.52,1.0,1,1,4,4,6.2,0,8.7,5,31,0.81,0.29,Device Browse/Compare,0.16,2,0,0,1,1
ACC-104738,"Lindsey, Byrd and Foster",Technology,AM-009,26978.33,54,36,1-Year,97,1,54,1.7,2040.59,3.2,2,1,3,5,11.4,1,8.4,10,7,0.68,0.41,Device Browse/Compare,0.26,0,3,1,2,0
ACC-104739,"Barber, Oneal and Owens",Hospitality,AM-009,35668.8,46,51,Month-to-Month,49,1,49,4.4,2651.43,4.9,1,1,1,1,19.3,0,9.4,13,12,0.75,0.44,Support Handoff,0.43,0,4,1,0,0
ACC-104740,"Harding, Gomez and Jacobs",Hospitality,AM-024,25046.8,37,12,Month-to-Month,10,1,38,4.4,1953.5,18.8,1,1,4,4,12.0,1,8.6,16,1,0.82,0.3,Add to Cart,0.5,1,0,0,1,1
ACC-104741,"Monroe, Sullivan and King",Banking & Financial Services,AM-016,21190.03,45,28,Month-to-Month,40,0,45,0.8,1646.37,3.6,0,0,4,2,7.6,0,7.0,9,11,0.67,0.45,Plan & Feature Selection,0.56,1,2,1,0,0
ACC-104742,Jackson-Hodge,Logistics,AM-024,26985.0,33,20,1-Year,153,1,34,1.3,2213.89,7.9,1,1,2,0,0.5,0,7.9,7,11,0.71,0.24,Device Browse/Compare,0.08,3,6,2,2,0
ACC-104743,Ballard and Sons,Energy & Utilities,AM-015,18497.37,35,23,Month-to-Month,106,1,37,0.0,1505.0,7.2,1,1,0,3,4.8,0,6.0,10,27,0.6,0.26,Device Browse/Compare,0.35,0,3,2,1,0
ACC-104744,Greene LLC,Healthcare,AM-001,31706.01,46,10,2-Year,41,1,46,0.3,2358.53,11.3,1,0,1,5,9.1,0,9.8,12,1,0.88,0.15,Order Confirmation,0.34,1,3,0,0,0
ACC-104745,Wilson-Strong,Technology,AM-014,38290.65,52,38,2-Year,164,0,54,0.4,3288.2,5.1,1,1,3,1,4.6,0,9.1,6,14,0.83,0.16,Checkout / Payment,0.33,0,3,1,3,0
ACC-104746,Bennett-Brooks,Pharmaceuticals,AM-007,23736.35,38,65,Month-to-Month,258,1,39,1.0,2032.12,1.0,1,1,1,1,24.7,0,5.2,11,26,0.56,0.11,Login / Authentication,0.19,0,3,0,0,1
ACC-104747,Freeman-Christensen,Banking & Financial Services,AM-001,34053.79,53,12,1-Year,211,0,53,4.3,2494.89,1.4,1,0,1,2,8.2,1,8.1,8,8,0.77,0.23,Checkout / Payment,0.35,0,3,0,1,0
ACC-104748,Graham Ltd,Education,AM-008,21608.22,47,38,1-Year,202,1,47,2.1,1576.47,6.1,1,1,2,4,9.9,0,10.0,17,12,0.96,0.27,Add to Cart,0.73,1,0,2,0,0
ACC-104749,Cole PLC,Banking & Financial Services,AM-017,30672.9,38,47,1-Year,195,1,40,4.7,2453.13,2.9,0,1,2,2,5.1,0,8.9,17,16,0.75,0.35,Plan & Feature Selection,0.1,0,3,0,1,0
ACC-104750,"Taylor, Leon and Sanders",Hospitality,AM-016,30419.68,41,27,Month-to-Month,53,0,44,4.2,2284.53,1.2,1,1,4,2,4.4,0,8.3,15,1,0.88,0.38,Order Confirmation,0.66,2,2,2,0,0
ACC-104751,Smith and Sons,Government,AM-012,18999.37,44,37,Month-to-Month,147,1,48,2.7,1616.7,4.3,0,1,3,1,8.6,1,8.7,15,9,0.96,0.18,Support Handoff,0.24,1,4,1,1,0
ACC-104752,King-Ross,Healthcare,AM-005,29447.63,38,13,Month-to-Month,282,1,40,2.1,2294.28,9.5,1,0,3,0,3.4,0,7.8,15,4,0.91,0.43,Order Confirmation,0.37,0,1,2,2,1
